id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
C00325;Lorenza del Company;F;13/01/1988;Chiclayo;16/01/2024;Black
C00326;Mariano Montalbán Cámara;M;1976-12-09;Miraflores;15 de July de 2024;Bronce
C00327;Manu Navarrete Vendrell;M;30/07/1999;San Isidro;2024-02-15;Plata
C00328;Eutimio Jordán Alegria Pedrosa;M;1973-09-24;Chiclayo;2022-01-16;Bronce
C00329;Marisela Mena;F;08/12/1997;Comas;2025-01-27;Bronce
C00330;Marc Sánchez Lara;M;2006-10-17;Callao;10/05/2025;Oro
C00331;Maricruz Corona Aznar Tenorio;F;17/05/1965;Miraflores;07 de August de 2024;Bronce
C00332;Roldán Sosimo Pinto Coloma;M;26/03/1999;Callao;2022-09-12;Bronce
C00333;Pancho Bartolomé Farré Alfonso;M;1979-06-11;Surco;26/07/2023;Bronce
C00334;Onofre Frías;M;05/11/1977;Callao;26/04/2025;Plata
C00335;Tristán de Cervera;M;1983-06-24;San Miguel;2024-04-06;Black
C00336;Lucila del Mir;F;03/04/2006;Cusco;2023-10-08;Bronce
C00337;Fabiana Pablo-Lamas;F;1988-03-25;Miraflores;2022-06-14;Plata
C00338;Eligia Martín Gomila;F;18 de June de 2005;Cusco;2026-05-04;Bronce
C00339;Pastor Galan Torrijos;M;1972-12-29;Trujillo;22 de March de 2023;Plata
C00340;Elvira Carro Pino;F;2003-02-01;Los Olivos;12/06/2023;Black
C00341;Reina Coll Manrique;F;12/09/1958;Arequipa;16 de March de 2026;Oro
C00342;Fulgencio Salamanca Jerez;M;15/05/1995;Surco;2022-07-23;Bronce
C00343;Elba Llabrés-Cervantes;F;10/03/1962;Chiclayo;2025-02-24;Oro
C00344;Daniela Ayuso Gonzalez;F;1989-09-05;Cusco;06/10/2021;Bronce
C00345;Fito Sureda;M;1961-09-26;Trujillo;2025-04-19;Plata
C00346;Leonardo Cruz Ramírez;M;16 de June de 1990;Arequipa;02/11/2025;Bronce
C00347;Jorge de Madrigal;M;17/03/1973;Arequipa;06/09/2024;Plata
C00348;Modesta Guerra Arcos;F;30/12/2003;Piura;2022-05-14;Bronce
C00349;Ángel Arce Puerta;M;24 de June de 1997;Comas;03/06/2022;Black
C00350;Valentina Arcos Agullo;F;1972-01-10;;21 de June de 2024;Plata
C00351;Erasmo Santos Zamora;M;11/03/1982;Trujillo;14/02/2026;Bronce
C00352;Joaquín Llamas-Fernández;M;1998-07-25;Los Olivos;2023-02-18;Plata
C00353;Miriam del Estrada;F;29/03/1957;Miraflores;2023-03-01;Oro
C00354;Margarita Ferrando Echevarría;F;11/04/1988;Trujillo;24 de August de 2024;Bronce
C00355;Sarita Roma;F;21/04/1983;Los Olivos;2021-12-06;Bronce
C00356;Catalina Checa Tejada;F;1973-05-02;Los Olivos;2022-09-22;Plata
C00357;Fátima Gutiérrez Salom;F;14/09/1995;Miraflores;14/03/2026;Bronce
C00358;Marisela Alberdi Jurado;F;1990-07-01;Huancayo;2024-11-29;Plata
C00359;Nazario Carrasco Solana;M;1972-06-17;Los Olivos;2023-07-02;Bronce
C00360;Ámbar Mercader-Carpio;F;20/09/1989;San Miguel;2026-02-18;Plata
C00361;María Luisa Giner Gilabert;F;2006-04-16;Comas;2023-11-10;Bronce
C00362;Piedad del Ricart;F;1993-01-03;La Molina;2025-12-30;Oro
C00363;Salvador Gil-Huertas;M;20 de November de 1991;Arequipa;08 de June de 2024;Bronce
C00364;Lucila Salom Álvarez;F;06/02/1993;;2021-11-21;Bronce
C00365;Basilio Américo Vega Francisco;M;15/04/1986;San Miguel;2022-03-30;Oro
C00366;Teófilo Viña Sala;M;21/07/1962;Chiclayo;08/07/2022;Black
C00367;Jose Ignacio Artemio Vicens Salinas;M;1998-07-23;Callao;2023-09-26;Bronce
C00368;Herminia Saura-Barco;F;25 de July de 1985;San Isidro;24/10/2024;Plata
C00369;Paloma Almeida Priego;F;27 de September de 1969;Piura;2021-07-09;Plata
C00370;Luis Miguel Beltran Arrieta;M;16/07/1978;Piura;2024-12-13;Bronce
C00371;América Bayón-Suarez;F;27/02/1958;Comas;2023-07-08;Oro
C00372;Rodolfo Rivera Perelló;M;19/02/2008;Surco;22 de May de 2023;Plata
C00373;Florina Bernat;F;04/01/1992;Piura;2024-10-05;Bronce
C00374;Bonifacio Oliveras-Carrasco;M;15/10/1965;Los Olivos;2024-02-24;Plata
C00375;Belen Gisbert-Acevedo;F;30 de October de 1995;Trujillo;27/04/2026;Bronce
C00376;Nicodemo del Pinilla;M;28/04/1999;Huancayo;21 de September de 2022;Bronce
C00377;Calixta Llorens Fabregat;F;2005-04-02;Surco;26/01/2025;Bronce
C00378;Alejandra Rius Alcázar;F;08/01/1969;Piura;2021-11-01;Bronce
C00379;Alexandra Itziar Atienza Hierro;F;06 de January de 1995;Chiclayo;2023-06-26;Oro
C00380;Julián Gaya Barbero;M;18/10/1963;Arequipa;24/05/2026;Bronce
C00381;Saturnino Montaña Montes;M;1968-10-29;;2025-10-25;Bronce
C00382;Consuela Reyes-Mas;F;25/10/1970;La Molina;30/03/2024;Oro
C00383;Valerio Quirino Díez Roldán;M;30/05/1985;Miraflores;26/09/2021;Bronce
C00384;Milagros Piquer Zamorano;F;30/01/1973;Cusco;22/07/2023;Plata
C00385;Eutimio Peñalver Espejo;M;26 de September de 1995;Piura;2023-11-01;Bronce
C00386;Emperatriz Cobos Sierra;F;27/01/2004;Comas;09 de April de 2024;Oro
C00387;Manuela Cañete;F;1976-09-14;Piura;05/10/2022;Bronce
C00388;Moisés Bermúdez Sandoval;M;2000-07-22;Huancayo;2021-12-17;Bronce
C00389;Amaya Ledesma Pi;F;1991-07-16;Chiclayo;21/06/2024;Bronce
C00390;Ciríaco Gaya Tello;M;16/05/1967;Miraflores;19/12/2025;Bronce
C00391;Wálter Alcántara Galán;M;28/03/2005;San Isidro;2026-03-28;Bronce
C00392;Raúl Tejero Herrera;M;05/09/1992;Comas;2024-12-19;Bronce
C00393;Zacarías Heras;M;1985-03-20;Surco;2025-04-27;Plata
C00394;Josefa Palomar;F;18 de July de 1972;Piura;11/04/2023;Bronce
C00395;Joan de Soria;M;1996-02-10;Arequipa;30/01/2023;Bronce
C00396;Flora Milla Riba;F;1958-11-20;Los Olivos;03/10/2025;Plata
C00397;Adán Julián Rios;M;10 de November de 1971;;21/06/2022;Plata
C00398;Fortunata Hoyos Valera;F;20/02/1985;Cusco;23/02/2026;Oro
C00399;Domitila Torres Trujillo;F;21 de June de 1980;San Miguel;2025-02-09;Bronce
C00400;Cesar Chaves Torres;M;1966-01-29;Trujillo;18/11/2025;Bronce
C00401;Luciana Aragón Benavente;F;28/08/2005;;16/10/2024;Bronce
C00402;Haydée Cervantes Guardia;F;17/01/1960;Comas;01/04/2022;Plata
C00403;Ligia Sarmiento Perea;F;1959-08-27;Surco;22/08/2024;Bronce
C00404;Yago Jose Antonio Torrents Alcázar;M;07 de November de 1956;Chiclayo;2024-03-21;Bronce
C00405;Adán Ávila Llobet;M;1984-05-13;Trujillo;01/12/2022;Bronce
C00406;Santos Ros-Escobar;M;27/01/1962;Callao;24/12/2021;Bronce
C00407;Dalila Fernandez Zurita;F;20/08/1969;San Isidro;01/04/2023;Oro
C00408;Ani Perea;F;22/05/2006;Arequipa;2023-10-06;Bronce
C00409;Pablo Gonzalez Marín;M;29/01/1992;Cusco;2025-09-04;Black
C00410;Arturo Ramirez Pinilla;M;1976-02-14;Cusco;06/11/2023;Plata
C00411;Odalys Donoso Blanch;F;02/07/1982;Los Olivos;2023-08-22;Bronce
C00412;Lorenzo Bustos Álvarez;M;2004-04-20;Huancayo;20/08/2022;Bronce
C00413;Jordán Elpidio Artigas Benavente;M;05/02/1992;Surco;2022-11-19;Bronce
C00414;Lope Aparicio-Escobar;M;2004-10-20;Arequipa;20/01/2023;Bronce
C00415;Lázaro Cobos Puig;M;22/10/2004;Comas;2022-12-23;Bronce
C00416;Dalila Margarita Porcel Mármol;F;1976-06-20;Los Olivos;22/02/2025;Bronce
C00417;Leyre Oliva Baeza;F;1961-08-03;San Miguel;2022-08-25;Plata
C00418;Francisco Puente Morera;M;18/01/1958;Arequipa;2022-11-07;Bronce
C00419;Leandra de Pagès;F;07 de April de 1985;Piura;09/05/2023;Plata
C00420;Noé Pinto Boada;M;29/08/1996;Surco;2022-12-16;Bronce
C00421;Pepe Beltrán Blanca;M;1970-06-11;Surco;17/05/2023;Bronce
C00422;Pepita Porras Moliner;F;07/04/1975;San Isidro;2021-12-15;Bronce
C00423;Iván Palomino Lerma;M;1961-10-28;Chiclayo;07/12/2021;Bronce
C00424;Jacobo Vila;M;1977-09-22;Chiclayo;20/08/2021;Plata
C00425;Leonel Buendía Morata;M;2001-06-02;Callao;2021-07-26;Bronce
C00426;Guillermo Blazquez;M;14 de March de 1994;Trujillo;2024-04-04;Bronce
C00427;Lucho Vázquez Doménech;M;1992-02-22;Ate;04 de May de 2022;Plata
C00428;Encarna Ledesma Ureña;F;05/02/1964;Los Olivos;2022-04-30;Bronce
C00429;Humberto Marí Tomé;M;16 de March de 1997;Huancayo;2023-04-13;Bronce
C00430;Poncio Valcárcel Ferrán;M;25/04/1980;Trujillo;2022-03-04;Oro
C00431;Gertrudis Márquez Pinto;F;27/04/1998;Piura;2023-02-16;Bronce
C00432;Ildefonso Cerdán Mas;M;08/03/1973;Callao;02/03/2026;Bronce
C00433;Julia Miralles Elías;F;2006-08-31;Comas;09/04/2026;Oro
C00434;Quirino Tudela Herrera;M;1973-06-15;Chiclayo;19 de November de 2022;Black
C00435;Germán Carbonell;M;2004-12-21;Huancayo;2022-06-28;Plata
C00436;Carolina Amores-Serrano;F;16/07/2005;Cusco;15 de July de 2022;Bronce
C00437;Selena Bayón Rebollo;F;1991-07-03;Trujillo;2022-03-11;Bronce
C00438;Dalila Iriarte Correa;F;12/09/1993;Trujillo;2025-05-21;Plata
C00439;Jacinta Tello Pérez;F;1984-04-17;San Miguel;18/01/2026;Plata
C00440;Lalo Arco;M;16/08/1997;La Molina;11/04/2023;Bronce
C00441;Martirio Blázquez-Canales;F;1996-06-28;Miraflores;27/09/2024;Plata
C00442;Celso Arregui Pulido;M;2006-10-12;Los Olivos;2023-02-19;Bronce
C00443;Balduino Alarcón;M;1961-08-20;Trujillo;06/08/2022;Bronce
C00444;León Giner-Salinas;M;1975-12-18;San Isidro;14/10/2023;Bronce
C00445;Nuria Leyre Contreras Ochoa;F;21/05/2008;Miraflores;18/11/2023;Plata
C00446;Hipólito Boada Carmona;M;26 de September de 1999;Comas;2025-02-05;Black
C00447;Esperanza Novoa Sarabia;F;1997-04-15;Huancayo;2024-01-26;Plata
C00448;Juanita Cabanillas Ríos;F;1994-01-19;Surco;2023-09-25;Oro
C00449;Eutimio Arribas Cardona;M;07/09/1957;Comas;2023-03-12;Oro
C00450;Nicolasa Córdoba Hervás;F;04/05/1983;San Isidro;2024-03-21;Bronce
C00451;Lino Roldan Sevilla;M;1968-07-25;La Molina;01 de July de 2023;Plata
C00452;Ciro Rosell Priego;M;1958-01-10;Ate;11/07/2024;Black
C00453;Jafet Román Porcel;M;27/09/1956;;24/07/2022;Bronce
C00454;Renato Barros Cal;M;30/01/1998;Ate;23/02/2024;Black
C00455;Eufemia Figueras Seco;F;08/06/1962;San Miguel;21/10/2024;Bronce
C00456;Lucía del Pont;F;17 de April de 1988;Comas;23/05/2024;Plata
C00457;Feliciana Seco Duque;F;27 de October de 1998;San Miguel;2024-12-23;Oro
C00458;Ángel Blazquez Cañete;M;17/10/1972;Cusco;05/09/2022;Bronce
C00459;Casandra Perea Cid;F;26/01/1983;La Molina;2023-07-25;Plata
C00460;Maricela Pla Rocha;F;03/03/1966;Cusco;18/08/2024;Oro
C00461;Manu Diaz Tovar;F;1971-07-12;Callao;05/06/2022;Bronce
C00462;María Teresa de Palomar;F;01/01/2006;;21/11/2023;Plata
C00463;Sabina Plana Vega;F;1990-06-20;Ate;09/07/2023;Bronce
C00464;Herminia del Torres;F;1965-03-16;Miraflores;15/04/2024;Plata
C00465;Emelina Antúnez Llobet;F;1968-03-14;Los Olivos;2022-12-04;Oro
C00466;Marcia del Vicente;F;25/05/1962;Trujillo;25/01/2022;Bronce
C00467;Sergio Pedraza-Arnaiz;M;10 de January de 1996;San Miguel;05/09/2023;Plata
C00468;Ibán Calatayud Huertas;M;1971-12-28;Piura;2026-06-03;Bronce
C00469;Dorotea del Bonet;F;1979-05-04;Callao;2026-05-25;Bronce
C00470;Cruz Orozco Roman;M;20 de February de 1965;;2022-03-11;Bronce
C00471;Santos Gabaldón Barranco;M;1986-02-24;Arequipa;2024-02-15;Bronce
C00472;Lupita Carla Morales Marco;F;1971-07-22;Comas;27/10/2022;Bronce
C00473;Vinicio Bustos-Cerdá;M;2006-07-27;Huancayo;2025-05-15;Bronce
C00474;Eliana Castañeda Cazorla;F;29/06/1969;San Isidro;2025-01-02;Bronce
C00475;Ricardo Pozo Tovar;M;1963-11-26;Miraflores;13 de August de 2024;Black
C00476;Florina Sans;F;08/06/1960;Los Olivos;2025-05-31;Plata
C00477;Graciana Villalba Lobo;F;18 de August de 1992;Chiclayo;27/10/2025;Oro
C00478;Jose Francisco del Acedo;M;09/09/2001;Los Olivos;03/09/2025;Oro
C00479;Patricia Sedano Palma;F;2000-09-17;Trujillo;2025-06-02;Plata
C00480;Concha Román;F;26/05/1999;La Molina;10/12/2023;Plata
C00481;Severino Luque Nebot;M;19 de December de 1984;Cusco;2022-02-23;Oro
C00482;Rufino del Atienza;M;1958-11-24;Callao;2024-08-02;Bronce
C00483;Adriana de Cruz;F;1979-06-15;Chiclayo;05/07/2021;Bronce
C00484;Cintia Catalán;F;2002-05-18;Trujillo;2022-12-28;Bronce
C00485;Arturo Palomo Ibáñez;M;17/10/1960;San Isidro;10/10/2024;Plata
C00486;Amaya Prieto Mayoral;F;04/04/1994;Piura;2025-03-22;Bronce
C00487;Morena Bou;F;05/02/1993;Surco;05/07/2021;Plata
C00488;Antonio de Gonzalo;M;1983-07-09;San Miguel;11/09/2023;Bronce
C00489;Obdulia Nuñez Carreño;F;22/11/2007;Miraflores;01/08/2023;Oro
C00490;Jorge Belda Granados;M;05 de June de 1976;La Molina;2025-02-06;Bronce
C00491;Aurelio Millán Pedrero;M;26/04/2002;San Isidro;2022-03-07;Bronce
C00492;Miguel Ángel Clavero Bayona;M;04 de February de 1984;Ate;19/07/2021;Bronce
C00493;Isabela Ortega Garcés;F;1989-03-02;Ate;02/04/2022;Bronce
C00494;Mario Salas;M;2001-03-23;Callao;06/12/2021;Bronce
C00495;Berta Casal Plana;F;1974-10-15;Comas;14/08/2023;Bronce
C00496;Delia Lluch Blasco;F;31/05/1969;La Molina;2024-06-17;Bronce
C00497;Erasmo Roque Amor Mata;M;12/03/1967;Surco;28/06/2024;Bronce
C00498;Piedad Pou Marqués;F;09/02/1990;San Miguel;12/05/2025;Bronce
C00499;Leocadia Polo Capdevila;F;16/01/1969;Chiclayo;2024-08-23;Bronce
C00500;Juan Luis Albero Paniagua;M;26/01/2005;Trujillo;2022-02-26;Oro
C00501;Ignacia Flavia Duque Sotelo;F;19/02/2006;Cusco;18/04/2025;Bronce
C00502;Lázaro Bauzà Alcalá;M;21/02/1970;San Isidro;13/09/2021;Bronce
C00503;Ruperto Puig Velázquez;M;1971-05-28;Huancayo;04/01/2025;Plata
C00504;Ileana Quesada;F;17 de October de 1960;Cusco;23/02/2024;Black
C00505;Calista Eligia Blanes Menendez;F;1960-08-13;La Molina;13/01/2026;Bronce
C00506;Julio Morillo Portillo;M;1987-01-01;Comas;2025-04-05;Plata
C00507;Fabián Ruiz Gómez;M;1959-07-09;Chiclayo;05/12/2021;Black
C00508;Azahar Santana;F;1988-05-06;Surco;10/10/2021;Bronce
C00509;Benito Alberola Cervantes;M;25 de December de 1992;Huancayo;24/04/2022;Bronce
C00510;Juan Carlos Villar Jove;M;11/03/1965;Los Olivos;17/02/2022;Bronce
C00511;Paula Carranza Andreu;F;1973-12-05;La Molina;2023-08-14;Bronce
C00512;Amílcar Jódar-Benítez;M;1982-04-22;Surco;07 de January de 2024;Plata
C00513;Leticia Diaz Pedro;F;08/09/1964;Arequipa;2025-04-23;Bronce
C00514;Nicolás Porfirio Carlos Gracia;M;10/01/1995;Comas;2021-07-08;Oro
C00515;Donato Arteaga Suarez;M;1975-06-08;Arequipa;2026-01-12;Bronce
C00516;Íngrid Aranda Rius;F;08 de March de 1968;Los Olivos;2022-09-23;Plata
C00517;Elba Bermejo Peralta;F;1962-09-19;San Miguel;25/10/2024;Plata
C00518;Carmina Godoy Villalobos;F;2007-07-17;Trujillo;2026-03-14;Bronce
C00519;Valeria Sola Lumbreras;F;23/09/1996;Ate;13/01/2023;Bronce
C00520;Leonel Saura Aguiló;M;10/09/1975;San Isidro;09/12/2022;Bronce
C00521;Pepita Herrera Simó;F;1975-08-29;Cusco;15/04/2026;Plata
C00522;Paula Higueras Contreras;F;03 de November de 1956;Callao;2023-07-10;Oro
C00523;Kike Olivares Agustí;M;16/12/2005;Surco;2021-07-06;Plata
C00524;Susana Meléndez;F;30/11/1961;Callao;11/02/2024;Oro
C00525;Hortensia Téllez Barreda;F;2007-01-29;San Isidro;16 de March de 2022;Plata
C00526;Araceli Arranz Guardiola;F;2003-03-02;Chiclayo;24/01/2024;Bronce
C00527;Jenaro Blazquez Bustos;M;16 de October de 1982;Chiclayo;2024-08-22;Bronce
C00528;Anselmo Barrios;M;1979-02-16;Callao;2026-04-01;Oro
C00529;Emelina Julián Miró;F;29/08/2004;La Molina;2023-06-10;Bronce
C00530;Federico Santamaría Llabrés;M;1968-08-27;Comas;23 de February de 2026;Bronce
C00531;Rosario Canales Cortés;M;1962-01-01;Huancayo;2023-09-19;Plata
C00532;Griselda Carrillo Palma;F;2006-09-01;Los Olivos;12/07/2022;Bronce
C00533;Jesús Landa Carretero;M;1961-03-18;Surco;24/06/2025;Plata
C00534;Severiano Arjona Garrido;M;1999-12-22;Ate;13 de February de 2023;Black
C00535;Pelayo Hurtado Pagès;M;10/02/1977;Piura;29/09/2021;Plata
C00536;Eladio Dávila Anguita;M;06 de January de 2006;Surco;16 de September de 2025;Bronce
C00537;Pilar Iborra-Busquets;F;14/07/1980;Los Olivos;17/06/2025;Bronce
C00538;Benjamín Albero Barrio;M;1999-09-08;Piura;2026-05-04;Black
C00539;Conrado Pérez Perales;M;11/03/1992;Chiclayo;12/02/2026;Bronce
C00540;Marisela Jove Benavides;F;23/08/1957;Comas;2021-10-27;Bronce
C00541;Sandalio de Briones;M;28/07/2003;La Molina;2025-08-02;Bronce
C00542;Azucena Arnau Serra;F;21 de February de 1959;Piura;2026-01-19;Oro
C00543;Samanta Prat;F;1982-04-22;Huancayo;2023-05-22;Bronce
C00544;Chema Otero;M;04 de September de 1967;Ate;2022-06-05;Bronce
C00545;Jacinto Comas Aramburu;M;10/06/1988;San Isidro;16/07/2024;Plata
C00546;Leticia Requena Tello;F;1959-09-06;Los Olivos;2022-11-18;Bronce
C00547;Hortensia Flores Zaragoza;F;19/06/1969;Chiclayo;2026-05-25;Bronce
C00548;Rosalina Aliaga-Piñeiro;F;02/03/1997;La Molina;2023-04-10;Bronce
C00549;Ricarda Tormo-Núñez;F;19/12/2003;Ate;2023-12-23;Bronce
C00550;Elpidio Escolano;M;12/11/1957;Huancayo;11/06/2024;Black
C00551;Visitación Lucas Barragán;F;22 de July de 1998;Callao;2023-10-29;Oro
C00552;Rodolfo Guerrero Cuervo;M;18/09/1961;Trujillo;2024-09-26;Bronce
C00553;Luna Barba Gimenez;F;1986-06-11;Los Olivos;2026-05-04;Plata
C00554;Galo Durán;M;31/08/1965;Miraflores;02 de June de 2024;Oro
C00555;Zaira Anaya Ortiz;F;12/10/2005;La Molina;11/04/2024;Bronce
C00556;Ciríaco Silvio Ugarte Mendizábal;M;1965-08-21;Arequipa;10/09/2021;Bronce
C00557;Demetrio Gilabert Aller;M;1983-11-19;Cusco;2021-07-05;Bronce
C00558;Cintia Rosenda Castrillo Niño;F;1993-10-15;Piura;10/01/2026;Oro
C00559;América Almeida Coloma;F;04/01/1987;Arequipa;07 de January de 2026;Oro
C00560;Teo Zorrilla Patiño;M;15/06/2006;Callao;2023-05-06;Bronce
C00561;Maristela Cabrero;F;1974-01-03;Huancayo;2023-02-03;Black
C00562;Patricia Rueda Torrens;F;07 de April de 1990;Miraflores;13/05/2022;Bronce
C00563;Nélida Palacios-Godoy;F;11 de February de 1991;Surco;2025-07-06;Bronce
C00564;Fabio Mariño;M;1963-02-17;Huancayo;02/02/2025;Plata
C00565;Gustavo Teodoro Antúnez Espada;M;31/10/1987;San Isidro;14/01/2026;Oro
C00566;Dan Miguel Calvet Valderrama;M;28/10/1963;Huancayo;2025-03-04;Bronce
C00567;Fulgencio Montenegro Diez;M;03/08/1989;San Miguel;30/03/2026;Plata
C00568;Jacinto Alberdi Lara;M;31/05/1967;Callao;30/11/2024;Black
C00569;Eduardo Campoy Abella;M;1959-01-05;Cusco;2023-08-30;Bronce
C00570;Carina Riba;F;1982-02-23;Ate;15/05/2023;Bronce
C00571;Florina Cadenas-Tello;F;09/07/1997;;07/05/2024;Bronce
C00572;Ceferino Sanmiguel Beltrán;M;24/01/1998;San Isidro;2021-09-02;Bronce
C00573;Feliciano Julián Calvo;M;14/05/1960;Piura;2022-05-05;Bronce
C00574;Candelaria Benavides;F;14/12/1984;Trujillo;03 de December de 2025;Bronce
C00575;Fortunato Tolosa Anguita;M;1978-12-08;Piura;20/09/2024;Bronce
C00576;Victor Isaac Crespo Baeza;M;10/10/1961;La Molina;2022-07-08;Black
C00577;Guadalupe Lara Lucena;F;22/12/1971;Callao;2021-12-23;Bronce
C00578;Marianela Tudela;F;30/06/1964;Miraflores;2023-04-13;Bronce
C00579;Armando Mariño;M;08/05/1999;Los Olivos;2024-07-31;Plata
C00580;Cornelio de Amigó;M;09/04/1967;Chiclayo;23/08/2024;Bronce
C00581;Jordi Carlos Mendez;M;27/04/1997;Piura;2023-10-28;Oro
C00582;Artemio Ponce Esteban;M;20/10/1975;Trujillo;2023-05-20;Bronce
C00583;Itziar Arribas Lago;F;1979-05-17;Ate;2022-10-20;Bronce
C00584;Lope Barrio Corbacho;M;16 de August de 1995;La Molina;15/10/2024;Bronce
C00585;Nicanor Núñez Riba;M;2006-12-25;San Isidro;28/05/2024;Bronce
C00586;Ana Pombo-Yáñez;F;1978-04-11;Callao;2024-02-21;Plata
C00587;Luciano de Tamayo;M;1972-01-18;Surco;13 de June de 2023;Bronce
C00588;José Villanueva Colom;M;06/10/1962;Comas;25/03/2025;Bronce
C00589;Celso Galán Fernández;M;1963-01-26;;2023-08-03;Bronce
C00590;Cintia Coloma;F;1999-11-18;Surco;2022-10-10;Bronce
C00591;Antonia Pons Puerta;F;1985-03-19;Huancayo;20/09/2025;Black
C00592;Jesusa Alberola-Yáñez;F;25/02/1997;Comas;22/01/2022;Bronce
C00593;Brunilda Cabrera Camacho;F;07/10/1985;Huancayo;01 de January de 2022;Plata
C00594;Teófila Núñez Reig;F;1970-03-30;San Isidro;22/09/2024;Plata
C00595;María Fernanda Juana Arcos Dueñas;F;30/10/1970;Callao;2022-03-19;Bronce
C00596;Noé Ovidio Querol Arias;M;01 de February de 1977;;30 de October de 2025;Bronce
C00597;Amarilis Talavera Leiva;F;2003-02-25;Piura;09/08/2021;Plata
C00598;Fabricio Lozano Tur;M;2001-02-18;Piura;15/11/2024;Bronce
C00599;Bonifacio Mas Salazar;M;03/10/1996;Surco;31/01/2023;Plata
C00600;María Del Carmen Borrell;F;1966-04-13;Piura;18/07/2022;Plata
C00601;Raimundo Tormo;M;01 de January de 1996;Chiclayo;2025-10-09;Bronce
C00602;Lola Cuenca Bastida;F;1972-09-07;Huancayo;31/12/2023;Plata
C00603;Reyna Zamora Andres;F;1965-07-17;Miraflores;23/10/2025;Bronce
C00604;Socorro Barco Ibañez;F;1958-03-25;Cusco;2021-10-02;Plata
C00605;Ofelia Flor Lledó;F;30/08/1975;Los Olivos;2023-10-16;Plata
C00606;Maximino Casals;M;1991-12-05;Surco;11 de September de 2022;Oro
C00607;Martirio del Elías;F;15/06/2006;Callao;03 de November de 2023;Oro
C00608;Felicia Ocaña-Cárdenas;F;2000-01-24;San Isidro;11/10/2022;Bronce
C00609;Elodia Amorós Pomares;F;1959-02-03;San Miguel;15/09/2025;Oro
C00610;Tiburcio Giralt Gomis;M;30/09/1991;Ate;2022-10-30;Plata
C00611;Loida Almagro;F;20/06/2001;Cusco;06 de April de 2026;Bronce
C00612;Juana Catalán Duran;F;1987-10-07;Los Olivos;19/07/2021;Bronce
C00613;María Fernanda Mayoral Llopis;F;1978-07-18;Los Olivos;2023-05-11;Plata
C00614;Jeremías Iniesta Gibert;M;10/10/1980;San Isidro;2024-11-01;Bronce
C00615;Gisela Marisol Calatayud Aguilera;F;1983-02-08;La Molina;2024-10-06;Plata
C00616;Lisandro Lumbreras Martín;M;05/02/1992;Cusco;16/11/2023;Bronce
C00617;Emiliano Morcillo Lluch;M;1970-02-01;San Miguel;2025-01-01;Bronce
C00618;Cecilia Conesa Villar;F;23/04/1996;La Molina;06/12/2025;Bronce
C00619;Graciana Nadia Montenegro Chaves;F;1994-01-05;Arequipa;2024-09-23;Plata
C00620;Dora Riquelme Quiroga;F;12/09/1976;La Molina;2021-09-05;Bronce
C00621;Sabina Celestina Novoa Girón;F;12/03/1992;Miraflores;2024-08-24;Bronce
C00622;Yésica del Vendrell;F;13/02/1972;Comas;05/05/2022;Bronce
C00623;Cipriano Marin-Cabanillas;M;27/12/1980;Miraflores;24/02/2025;Bronce
C00624;Rico España-Narváez;M;16/07/1990;Chiclayo;2022-08-07;Oro
C00625;Ramón Melero Rivero;M;1997-06-27;Ate;19/02/2023;Oro
C00626;Luís Mariscal Silva;M;08/10/2000;Trujillo;2023-10-27;Plata
C00627;Marisa María Teresa Belda Sureda;F;03/10/2002;Cusco;20/12/2023;Bronce
C00628;Luisa Martín;F;27/12/1977;San Isidro;15/10/2025;Bronce
C00629;Bernardita Fonseca Noriega;F;14/10/1977;Comas;2024-04-22;Plata
C00630;Calixto del Escribano;M;04 de January de 1997;Callao;2023-11-27;Bronce
C00631;Estefanía Barco Acuña;F;1980-01-06;Surco;15/07/2022;Oro
C00632;Luis Cuadrado Tovar;M;03/05/1997;Cusco;2025-05-05;Oro
C00633;Marino Roura Román;M;1977-06-26;Surco;03 de April de 2026;Bronce
C00634;Adela Arellano;F;1984-04-06;San Miguel;2025-02-05;Plata
C00635;Victor Manuel Montserrat Farré;M;10/06/1957;Comas;2021-07-11;Plata
C00636;Coral Ocaña Miguel;F;19/03/1963;Los Olivos;24/05/2023;Bronce
C00637;Encarnación Carina Bas Arroyo;F;1972-01-06;Cusco;08/12/2022;Oro
C00638;María Zamora-Nebot;F;22/01/1979;Miraflores;2024-11-19;Oro
C00639;Francisco Javier Trillo Palomar;M;07/07/1995;Arequipa;26 de April de 2022;Bronce
C00640;Agapito Gracia;M;1968-03-04;Surco;2026-05-08;Bronce
C00641;Quique Almeida Vargas;M;1965-04-18;Cusco;23/04/2023;Plata
C00642;Godofredo Jaume Atienza;M;23/05/1987;Surco;28/09/2021;Bronce
C00643;Montserrat Aller Asensio;F;16/05/1992;Los Olivos;22 de July de 2023;Bronce
C00644;Beatriz Iriarte;F;05/03/1981;Huancayo;2022-04-05;Bronce
C00645;Encarna Rivero Cabrero;F;15 de December de 1990;Cusco;2022-11-01;Plata
C00646;Odalis Bernardita Riquelme Calvo;F;10/02/1983;Cusco;18/07/2024;Oro
