id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
C00327;Manu Navarrete Vendrell;M;1999-08-07;San Isidro;2024-02-23;Plata
C00328;Eutimio Jordán Alegria Pedrosa;M;1973-02-10;Chiclayo;2022-01-24;Bronce
C00329;Marisela Mena;F;1997-12-16;Comas;2025-02-04;Bronce
C00330;Marc Sánchez Lara;M;2006-10-25;Callao;2025-05-18;Oro
C00331;Maricruz Corona Aznar Tenorio;F;1965-05-25;Miraflores;2024-08-15;Bronce
C00332;Roldán Sosimo Pinto Coloma;M;1999-03-04;Callao;2022-09-20;Bronce
C00333;Pancho Bartolomé Farré Alfonso;M;1979-06-19;Surco;2023-03-08;Bronce
C00334;Onofre Frías;M;1977-11-13;Callao;2025-04-05;Plata
C00335;Tristán de Cervera;M;1983-02-07;San Miguel;2024-04-14;Black
C00336;Lucila del Mir;F;2006-04-11;Cusco;2023-10-16;Bronce
C00337;Fabiana Pablo-Lamas;F;1988-02-04;Miraflores;2022-06-22;Plata
C00338;Eligia Martín Gomila;F;2005-06-26;Cusco;2026-12-05;Bronce
C00339;Pastor Galan Torrijos;M;1973-01-06;Trujillo;2023-03-30;Plata
C00340;Elvira Carro Pino;F;2003-02-09;Los Olivos;2023-06-20;Black
C00341;Reina Coll Manrique;F;1958-09-20;Arequipa;2026-03-24;Oro
C00342;Fulgencio Salamanca Jerez;M;1995-05-23;Surco;2022-07-31;Bronce
C00343;Elba Llabrés-Cervantes;F;1962-03-18;Chiclayo;2025-04-03;Oro
C00344;Daniela Ayuso Gonzalez;F;1989-09-13;Cusco;2021-10-14;Bronce
C00345;Fito Sureda;M;1961-10-04;Trujillo;2025-04-27;Plata
C00346;Leonardo Cruz Ramírez;M;1990-06-24;Arequipa;2025-10-11;Bronce
C00347;Jorge de Madrigal;M;1973-03-25;Arequipa;2024-09-14;Plata
C00348;Modesta Guerra Arcos;F;2004-07-01;Piura;2022-05-22;Bronce
C00349;Ángel Arce Puerta;M;1997-02-07;Comas;2022-06-11;Black
C00350;Valentina Arcos Agullo;F;1972-01-18;Miraflores;2024-06-29;Plata
C00351;Erasmo Santos Zamora;M;1982-03-19;Trujillo;2026-02-22;Bronce
C00352;Joaquín Llamas-Fernández;M;1998-08-02;Los Olivos;2023-02-26;Plata
C00353;Miriam del Estrada;F;1957-04-06;Miraflores;2023-09-03;Oro
C00354;Margarita Ferrando Echevarría;F;1988-04-19;Trujillo;2024-09-01;Bronce
C00355;Sarita Roma;F;1983-04-29;Los Olivos;2021-12-14;Bronce
C00356;Catalina Checa Tejada;F;1973-05-10;Los Olivos;2022-09-30;Plata
C00357;Fátima Gutiérrez Salom;F;1995-09-22;Miraflores;2026-03-22;Bronce
C00358;Marisela Alberdi Jurado;F;1990-07-09;Huancayo;2024-07-12;Plata
C00359;Nazario Carrasco Solana;M;1972-06-25;Los Olivos;2023-07-10;Bronce
C00360;Ámbar Mercader-Carpio;F;1989-09-28;San Miguel;2026-02-26;Plata
C00361;María Luisa Giner Gilabert;F;2006-04-24;No Especificado;2023-11-18;Bronce
C00362;Piedad del Ricart;F;1993-11-01;La Molina;2026-01-07;Oro
C00363;Salvador Gil-Huertas;M;1991-11-28;Arequipa;2024-06-16;Bronce
C00364;Lucila Salom Álvarez;F;1993-02-14;Ate;2021-11-29;Bronce
C00365;Basilio Américo Vega Francisco;M;1986-04-23;San Miguel;2022-07-04;Oro
C00366;Teófilo Viña Sala;M;1962-07-29;Chiclayo;2022-07-16;Black
C00367;Jose Ignacio Artemio Vicens Salinas;M;1998-07-31;Callao;2023-10-04;Bronce
C00368;Herminia Saura-Barco;F;1985-02-08;San Isidro;2024-11-01;Plata
C00369;Paloma Almeida Priego;F;1969-05-10;Piura;2021-07-17;Plata
C00370;Luis Miguel Beltran Arrieta;M;1978-07-24;Piura;2024-12-21;Bronce
C00371;América Bayón-Suarez;F;1958-03-07;Comas;2023-07-16;Oro
C00372;Rodolfo Rivera Perelló;M;2008-02-27;Surco;2023-05-30;Plata
C00373;Florina Bernat;F;1992-12-01;Piura;2024-10-13;Bronce
C00374;Bonifacio Oliveras-Carrasco;M;1965-10-23;No Especificado;2024-03-03;Plata
C00375;Belen Gisbert-Acevedo;F;1995-07-11;Trujillo;2026-05-05;Bronce
C00376;Nicodemo del Pinilla;M;1999-05-06;Huancayo;2022-09-29;Bronce
C00377;Calixta Llorens Fabregat;F;2005-04-10;Surco;2025-02-03;Bronce
C00378;Alejandra Rius Alcázar;F;1969-01-16;Piura;2021-09-11;Bronce
C00379;Alexandra Itziar Atienza Hierro;F;1995-01-14;Chiclayo;2023-04-07;Oro
C00380;Julián Gaya Barbero;M;1963-10-26;Arequipa;2026-01-06;Bronce
C00381;Saturnino Montaña Montes;M;1968-06-11;Arequipa;2025-11-02;Bronce
C00382;Consuela Reyes-Mas;F;1970-11-02;No Especificado;2024-04-07;Oro
C00383;Valerio Quirino Díez Roldán;M;1985-06-07;Miraflores;2021-10-04;Bronce
C00384;Milagros Piquer Zamorano;F;1973-07-02;Cusco;2023-07-30;Plata
C00385;Eutimio Peñalver Espejo;M;1995-10-04;Piura;2023-11-09;Bronce
C00386;Emperatriz Cobos Sierra;F;2004-02-04;Comas;2024-04-17;Oro
C00387;Manuela Cañete;F;1976-09-22;Piura;2022-10-13;Bronce
C00388;Moisés Bermúdez Sandoval;M;2000-07-30;Huancayo;2021-12-25;Bronce
C00389;Amaya Ledesma Pi;F;1991-07-24;Chiclayo;2024-06-29;Bronce
C00390;Ciríaco Gaya Tello;M;1967-05-24;Miraflores;2025-12-27;Bronce
C00391;Wálter Alcántara Galán;M;2005-04-05;San Isidro;2026-04-05;Bronce
C00392;Raúl Tejero Herrera;M;1992-09-13;Comas;2024-12-27;Bronce
C00393;Zacarías Heras;M;1985-03-28;Surco;2025-05-05;Plata
C00394;Josefa Palomar;F;1972-07-26;Piura;2023-04-19;Bronce
C00395;Joan de Soria;M;1996-02-18;Arequipa;2023-07-02;Bronce
C00396;Flora Milla Riba;F;1958-11-28;Los Olivos;2025-10-11;Plata
C00397;Adán Julián Rios;M;1971-11-18;Miraflores;2022-06-29;Plata
C00398;Fortunata Hoyos Valera;F;1985-02-28;Cusco;2026-03-03;Oro
C00399;Domitila Torres Trujillo;F;1980-06-29;San Miguel;2025-02-17;Bronce
C00400;Cesar Chaves Torres;M;1966-02-06;Trujillo;2025-11-26;Bronce
C00401;Luciana Aragón Benavente;F;2005-09-05;Los Olivos;2024-10-24;Bronce
C00402;Haydée Cervantes Guardia;F;1960-01-25;Comas;2022-04-09;Plata
C00403;Ligia Sarmiento Perea;F;1959-09-04;Surco;2024-08-30;Bronce
C00404;Yago Jose Antonio Torrents Alcázar;M;1956-11-15;Chiclayo;2024-03-29;Bronce
C00405;Adán Ávila Llobet;M;1984-05-21;Trujillo;2022-12-09;Bronce
C00406;Santos Ros-Escobar;M;1962-02-04;Callao;2022-01-01;Bronce
C00407;Dalila Fernandez Zurita;F;1969-08-28;San Isidro;2023-09-04;Oro
C00408;Ani Perea;F;2006-05-30;Arequipa;2023-10-14;Bronce
C00409;Pablo Gonzalez Marín;M;1992-02-06;Cusco;2025-09-12;Black
C00410;Arturo Ramirez Pinilla;M;1976-02-22;Cusco;2023-11-14;Plata
C00411;Odalys Donoso Blanch;F;1982-07-10;Los Olivos;2023-08-30;Bronce
C00412;Lorenzo Bustos Álvarez;M;2004-04-28;Huancayo;2022-08-28;Bronce
C00413;Jordán Elpidio Artigas Benavente;M;1992-02-13;Surco;2022-11-27;Bronce
C00414;Lope Aparicio-Escobar;M;2004-10-28;Arequipa;2023-01-28;Bronce
C00415;Lázaro Cobos Puig;M;2004-10-30;Comas;2022-12-31;Bronce
C00416;Dalila Margarita Porcel Mármol;F;1976-06-28;Los Olivos;2025-03-02;Bronce
C00417;Leyre Oliva Baeza;F;1961-11-08;San Miguel;2022-02-09;Plata
C00418;Francisco Puente Morera;M;1958-01-26;Arequipa;2022-11-15;Bronce
C00419;Leandra de Pagès;F;1985-04-15;Piura;2023-05-17;Plata
C00420;Noé Pinto Boada;M;1996-06-09;Surco;2022-12-24;Bronce
C00421;Pepe Beltrán Blanca;M;1970-06-19;Surco;2023-05-25;Bronce
C00422;Pepita Porras Moliner;F;1975-04-15;San Isidro;2021-12-23;Bronce
C00423;Iván Palomino Lerma;M;1961-11-05;Chiclayo;2021-12-15;Bronce
C00424;Jacobo Vila;M;1977-09-30;Chiclayo;2021-08-28;Plata
C00425;Leonel Buendía Morata;M;2001-10-06;Callao;2021-08-03;Bronce
C00426;Guillermo Blazquez;M;1994-03-22;Trujillo;2024-04-12;Bronce
C00427;Lucho Vázquez Doménech;M;1992-01-03;Ate;2022-12-05;Plata
C00428;Encarna Ledesma Ureña;F;1964-02-13;Los Olivos;2022-08-05;Bronce
C00429;Humberto Marí Tomé;M;1997-03-24;Huancayo;2023-04-21;Bronce
C00430;Poncio Valcárcel Ferrán;M;1980-05-03;Trujillo;2022-03-12;Oro
C00431;Gertrudis Márquez Pinto;F;1998-05-05;Piura;2023-02-24;Bronce
C00432;Ildefonso Cerdán Mas;M;1973-03-16;Callao;2026-03-10;Bronce
C00433;Julia Miralles Elías;F;2006-09-08;Comas;2026-04-17;Oro
C00434;Quirino Tudela Herrera;M;1973-06-23;Chiclayo;2022-11-27;Black
C00435;Germán Carbonell;M;2004-12-29;Huancayo;2022-06-07;Plata
C00436;Carolina Amores-Serrano;F;2005-07-24;Cusco;2022-07-23;Bronce
C00437;Selena Bayón Rebollo;F;1991-07-11;Trujillo;2022-03-19;Bronce
C00438;Dalila Iriarte Correa;F;1993-09-20;Trujillo;2025-05-29;Plata
C00439;Jacinta Tello Pérez;F;1984-04-25;San Miguel;2026-01-26;Plata
C00440;Lalo Arco;M;1997-08-24;La Molina;2023-04-19;Bronce
C00441;Martirio Blázquez-Canales;F;1996-06-07;Miraflores;2024-10-05;Plata
C00442;Celso Arregui Pulido;M;2006-10-20;Los Olivos;2023-02-27;Bronce
C00443;Balduino Alarcón;M;1961-08-28;Trujillo;2022-08-14;Bronce
C00444;León Giner-Salinas;M;1975-12-26;San Isidro;2023-10-22;Bronce
C00445;Nuria Leyre Contreras Ochoa;F;2008-05-29;Miraflores;2023-11-26;Plata
C00446;Hipólito Boada Carmona;M;1999-10-04;Comas;2025-02-13;Black
C00447;Esperanza Novoa Sarabia;F;1997-04-23;Huancayo;2024-02-03;Plata
C00448;Juanita Cabanillas Ríos;F;1994-01-27;Surco;2023-03-10;Oro
C00449;Eutimio Arribas Cardona;M;1957-09-15;Comas;2023-03-20;Oro
C00450;Nicolasa Córdoba Hervás;F;1983-12-05;San Isidro;2024-03-29;Bronce
C00451;Lino Roldan Sevilla;M;1968-08-02;La Molina;2023-09-07;Plata
C00452;Ciro Rosell Priego;M;1958-01-18;Ate;2024-07-19;Black
C00453;Jafet Román Porcel;M;1956-10-05;Miraflores;2022-01-08;Bronce
C00454;Renato Barros Cal;M;1998-02-07;Ate;2024-03-02;Black
C00455;Eufemia Figueras Seco;F;1962-06-16;San Miguel;2024-10-29;Bronce
C00456;Lucía del Pont;F;1988-04-25;Comas;2024-05-31;Plata
C00457;Feliciana Seco Duque;F;1998-11-04;San Miguel;2024-12-31;Oro
C00458;Ángel Blazquez Cañete;M;1972-10-25;No Especificado;2022-09-13;Bronce
C00459;Casandra Perea Cid;F;1983-03-02;No Especificado;2023-02-08;Plata
C00460;Maricela Pla Rocha;F;1966-11-03;Cusco;2024-08-26;Oro
C00461;Manu Diaz Tovar;F;1971-07-20;Callao;2022-06-13;Bronce
C00462;María Teresa de Palomar;F;2006-09-01;Chiclayo;2023-11-29;Plata
C00463;Sabina Plana Vega;F;1990-06-28;Ate;2023-07-17;Bronce
C00464;Herminia del Torres;F;1965-03-24;Miraflores;2024-04-23;Plata
C00465;Emelina Antúnez Llobet;F;1968-03-22;Los Olivos;2022-12-12;Oro
C00466;Marcia del Vicente;F;1962-02-06;Trujillo;2022-02-02;Bronce
C00467;Sergio Pedraza-Arnaiz;M;1996-01-18;San Miguel;2023-09-13;Plata
C00468;Ibán Calatayud Huertas;M;1972-05-01;Piura;2026-11-06;Bronce
C00469;Dorotea del Bonet;F;1979-12-05;Callao;2026-06-02;Bronce
C00470;Cruz Orozco Roman;M;1965-02-28;Cusco;2022-03-19;Bronce
C00471;Santos Gabaldón Barranco;M;1986-03-04;Arequipa;2024-02-23;Bronce
C00472;Lupita Carla Morales Marco;F;1971-07-30;Comas;2022-11-04;Bronce
C00473;Vinicio Bustos-Cerdá;M;2006-08-04;No Especificado;2025-05-23;Bronce
C00474;Eliana Castañeda Cazorla;F;1969-07-07;San Isidro;2025-01-10;Bronce
C00475;Ricardo Pozo Tovar;M;1963-04-12;Miraflores;2024-08-21;Black
C00476;Florina Sans;F;1960-06-16;Los Olivos;2025-06-08;Plata
C00477;Graciana Villalba Lobo;F;1992-08-26;Chiclayo;2025-11-04;Oro
C00478;Jose Francisco del Acedo;M;2001-09-17;Los Olivos;2025-09-11;Oro
C00479;Patricia Sedano Palma;F;2000-09-25;Trujillo;2025-10-06;Plata
C00480;Concha Román;F;1999-03-06;La Molina;2023-12-18;Plata
C00481;Severino Luque Nebot;M;1984-12-27;Cusco;2022-03-03;Oro
C00482;Rufino del Atienza;M;1958-12-02;Callao;2024-10-08;Bronce
C00483;Adriana de Cruz;F;1979-06-23;Chiclayo;2021-07-13;Bronce
C00484;Cintia Catalán;F;2002-05-26;Trujillo;2023-01-05;Bronce
C00485;Arturo Palomo Ibáñez;M;1960-10-25;San Isidro;2024-10-18;Plata
C00486;Amaya Prieto Mayoral;F;1994-04-12;Piura;2025-03-30;Bronce
C00487;Morena Bou;F;1993-02-13;Surco;2021-07-13;Plata
C00488;Antonio de Gonzalo;M;1983-07-17;San Miguel;2023-09-19;Bronce
C00489;Obdulia Nuñez Carreño;F;2007-11-30;Miraflores;2023-09-08;Oro
C00490;Jorge Belda Granados;M;1976-06-13;La Molina;2025-02-14;Bronce
C00491;Aurelio Millán Pedrero;M;2002-05-04;San Isidro;2022-03-15;Bronce
C00492;Miguel Ángel Clavero Bayona;M;1984-12-02;Ate;2021-07-27;Bronce
C00493;Isabela Ortega Garcés;F;1989-10-03;Ate;2022-04-10;Bronce
C00494;Mario Salas;M;2001-03-31;Callao;2021-12-14;Bronce
C00495;Berta Casal Plana;F;1974-10-23;Comas;2023-08-22;Bronce
C00496;Delia Lluch Blasco;F;1969-06-08;La Molina;2024-06-25;Bronce
C00497;Erasmo Roque Amor Mata;M;1967-03-20;Surco;2024-06-07;Bronce
C00498;Piedad Pou Marqués;F;1990-02-17;San Miguel;2025-05-20;Bronce
C00499;Leocadia Polo Capdevila;F;1969-01-24;Chiclayo;2024-08-31;Bronce
C00500;Juan Luis Albero Paniagua;M;2005-03-02;Trujillo;2022-06-03;Oro
C00501;Ignacia Flavia Duque Sotelo;F;2006-02-27;Cusco;2025-04-26;Bronce
C00502;Lázaro Bauzà Alcalá;M;1970-01-03;San Isidro;2021-09-21;Bronce
C00503;Ruperto Puig Velázquez;M;1971-05-06;Huancayo;2025-01-12;Plata
C00504;Ileana Quesada;F;1960-10-25;Cusco;2024-03-02;Black
C00505;Calista Eligia Blanes Menendez;F;1960-08-21;La Molina;2026-01-21;Bronce
C00506;Julio Morillo Portillo;M;1987-01-09;Comas;2025-04-13;Plata
C00507;Fabián Ruiz Gómez;M;1959-07-17;Chiclayo;2021-12-13;Black
C00508;Azahar Santana;F;1988-05-14;Surco;2021-10-18;Bronce
C00509;Benito Alberola Cervantes;M;1993-02-01;Huancayo;2022-02-05;Bronce
C00510;Juan Carlos Villar Jove;M;1965-03-19;No Especificado;2022-02-25;Bronce
C00511;Paula Carranza Andreu;F;1973-12-13;La Molina;2023-08-22;Bronce
C00512;Amílcar Jódar-Benítez;M;1982-04-30;Surco;2024-01-15;Plata
C00513;Leticia Diaz Pedro;F;1964-09-16;Arequipa;2025-05-01;Bronce
C00514;Nicolás Porfirio Carlos Gracia;M;1995-01-18;Comas;2021-07-16;Oro
C00515;Donato Arteaga Suarez;M;1975-06-16;Arequipa;2026-01-20;Bronce
C00516;Íngrid Aranda Rius;F;1968-03-16;Los Olivos;2022-10-01;Plata
C00517;Elba Bermejo Peralta;F;1962-09-27;San Miguel;2024-11-02;Plata
C00518;Carmina Godoy Villalobos;F;2007-07-25;Trujillo;2026-03-22;Bronce
C00519;Valeria Sola Lumbreras;F;1996-01-10;Ate;2023-01-21;Bronce
C00520;Leonel Saura Aguiló;M;1975-09-18;San Isidro;2022-12-17;Bronce
C00521;Pepita Herrera Simó;F;1975-09-06;Cusco;2026-04-23;Plata
C00522;Paula Higueras Contreras;F;1956-11-11;Callao;2023-07-18;Oro
C00523;Kike Olivares Agustí;M;2005-12-24;Surco;2021-07-14;Plata
C00524;Susana Meléndez;F;1961-12-08;Callao;2024-02-19;Oro
C00525;Hortensia Téllez Barreda;F;2007-02-06;San Isidro;2022-03-24;Plata
C00526;Araceli Arranz Guardiola;F;2003-03-10;Chiclayo;2024-02-01;Bronce
C00527;Jenaro Blazquez Bustos;M;1982-10-24;Chiclayo;2024-08-30;Bronce
C00528;Anselmo Barrios;M;1979-02-24;Callao;2026-04-09;Oro
C00529;Emelina Julián Miró;F;2004-06-09;La Molina;2023-06-18;Bronce
C00530;Federico Santamaría Llabrés;M;1968-09-04;Comas;2026-03-03;Bronce
C00531;Rosario Canales Cortés;M;1962-09-01;No Especificado;2023-09-27;Plata
C00532;Griselda Carrillo Palma;F;2006-09-09;Los Olivos;2022-07-20;Bronce
C00533;Jesús Landa Carretero;M;1961-03-26;Surco;2025-07-02;Plata
C00534;Severiano Arjona Garrido;M;1999-12-30;Ate;2023-02-21;Black
C00535;Pelayo Hurtado Pagès;M;1977-02-18;Piura;2021-10-07;Plata
C00536;Eladio Dávila Anguita;M;2006-01-14;No Especificado;2025-09-24;Bronce
C00537;Pilar Iborra-Busquets;F;1980-07-22;Los Olivos;2025-06-25;Bronce
C00538;Benjamín Albero Barrio;M;1999-09-16;Piura;2026-05-12;Black
C00539;Conrado Pérez Perales;M;1992-03-19;Chiclayo;2026-02-20;Bronce
C00540;Marisela Jove Benavides;F;1957-08-31;Comas;2021-04-11;Bronce
C00541;Sandalio de Briones;M;2003-05-08;La Molina;2025-08-10;Bronce
C00542;Azucena Arnau Serra;F;1959-03-01;Piura;2026-01-27;Oro
C00543;Samanta Prat;F;1982-04-30;Huancayo;2023-05-30;Bronce
C00544;Chema Otero;M;1967-09-12;Ate;2022-06-13;Bronce
C00545;Jacinto Comas Aramburu;M;1988-06-18;San Isidro;2024-07-24;Plata
C00546;Leticia Requena Tello;F;1959-09-14;Los Olivos;2022-11-26;Bronce
C00547;Hortensia Flores Zaragoza;F;1969-06-27;Chiclayo;2026-06-02;Bronce
C00548;Rosalina Aliaga-Piñeiro;F;1997-03-10;La Molina;2023-04-18;Bronce
C00549;Ricarda Tormo-Núñez;F;2003-12-27;Ate;2023-12-31;Bronce
C00550;Elpidio Escolano;M;1957-11-20;Huancayo;2024-06-19;Black
C00551;Visitación Lucas Barragán;F;1998-07-30;Callao;2023-06-11;Oro
C00552;Rodolfo Guerrero Cuervo;M;1961-09-26;Trujillo;2024-04-10;Bronce
C00553;Luna Barba Gimenez;F;1986-06-19;Los Olivos;2026-05-12;Plata
C00554;Galo Durán;M;1965-09-08;Miraflores;2024-06-10;Oro
C00555;Zaira Anaya Ortiz;F;2005-10-20;La Molina;2024-04-19;Bronce
C00556;Ciríaco Silvio Ugarte Mendizábal;M;1965-08-29;Arequipa;2021-09-18;Bronce
C00557;Demetrio Gilabert Aller;M;1983-11-27;Cusco;2021-07-13;Bronce
C00558;Cintia Rosenda Castrillo Niño;F;1993-10-23;Piura;2026-01-18;Oro
C00559;América Almeida Coloma;F;1987-01-12;Arequipa;2026-01-15;Oro
C00560;Teo Zorrilla Patiño;M;2006-06-23;Callao;2023-05-14;Bronce
C00561;Maristela Cabrero;F;1974-11-01;Huancayo;2023-02-11;Black
C00562;Patricia Rueda Torrens;F;1990-04-15;Miraflores;2022-05-21;Bronce
C00563;Nélida Palacios-Godoy;F;1991-02-19;Surco;2025-07-14;Bronce
C00564;Fabio Mariño;M;1963-02-25;No Especificado;2025-10-02;Plata
C00565;Gustavo Teodoro Antúnez Espada;M;1987-11-08;San Isidro;2026-01-22;Oro
C00566;Dan Miguel Calvet Valderrama;M;1963-11-05;Huancayo;2025-12-03;Bronce
C00567;Fulgencio Montenegro Diez;M;1989-11-08;San Miguel;2026-07-04;Plata
C00568;Jacinto Alberdi Lara;M;1967-06-08;Callao;2024-08-12;Black
C00569;Eduardo Campoy Abella;M;1959-01-13;No Especificado;2023-09-07;Bronce
C00570;Carina Riba;F;1982-03-03;Ate;2023-05-23;Bronce
C00571;Florina Cadenas-Tello;F;1997-07-17;San Isidro;2024-05-15;Bronce
C00572;Ceferino Sanmiguel Beltrán;M;1998-01-02;San Isidro;2021-09-10;Bronce
C00573;Feliciano Julián Calvo;M;1960-05-22;Piura;2022-05-13;Bronce
C00574;Candelaria Benavides;F;1984-12-22;Trujillo;2025-12-11;Bronce
C00575;Fortunato Tolosa Anguita;M;1978-12-16;Piura;2024-09-28;Bronce
C00576;Victor Isaac Crespo Baeza;M;1961-10-18;La Molina;2022-07-16;Black
C00577;Guadalupe Lara Lucena;F;1971-12-30;Callao;2021-12-31;Bronce
C00578;Marianela Tudela;F;1964-07-08;Miraflores;2023-04-21;Bronce
C00579;Armando Mariño;M;1999-05-16;Los Olivos;2024-08-08;Plata
C00580;Cornelio de Amigó;M;1967-04-17;Chiclayo;2024-08-31;Bronce
C00581;Jordi Carlos Mendez;M;1997-05-05;Piura;2023-11-05;Oro
C00582;Artemio Ponce Esteban;M;1975-10-28;Trujillo;2023-05-28;Bronce
C00583;Itziar Arribas Lago;F;1979-05-25;No Especificado;2022-10-28;Bronce
C00584;Lope Barrio Corbacho;M;1995-08-24;No Especificado;2024-10-23;Bronce
C00585;Nicanor Núñez Riba;M;2007-02-01;No Especificado;2024-06-05;Bronce
C00586;Ana Pombo-Yáñez;F;1978-04-19;Callao;2024-02-29;Plata
C00587;Luciano de Tamayo;M;1972-01-26;Surco;2023-06-21;Bronce
C00588;José Villanueva Colom;M;1962-10-14;No Especificado;2025-02-04;Bronce
C00589;Celso Galán Fernández;M;1963-03-02;Cusco;2023-08-11;Bronce
C00590;Cintia Coloma;F;1999-11-26;Surco;2022-10-18;Bronce
C00591;Antonia Pons Puerta;F;1985-03-27;No Especificado;2025-09-28;Black
C00592;Jesusa Alberola-Yáñez;F;1997-03-05;Comas;2022-01-30;Bronce
C00593;Brunilda Cabrera Camacho;F;1985-10-15;Huancayo;2022-01-09;Plata
C00594;Teófila Núñez Reig;F;1970-07-04;San Isidro;2024-09-30;Plata
C00595;María Fernanda Juana Arcos Dueñas;F;1970-07-11;Callao;2022-03-27;Bronce
C00596;Noé Ovidio Querol Arias;M;1977-09-02;Huancayo;2025-11-07;Bronce
C00597;Amarilis Talavera Leiva;F;2003-03-05;Piura;2021-08-17;Plata
C00598;Fabricio Lozano Tur;M;2001-02-26;Piura;2024-11-23;Bronce
C00599;Bonifacio Mas Salazar;M;1996-10-11;Surco;2023-08-02;Plata
C00600;María Del Carmen Borrell;F;1966-04-21;Piura;2022-07-26;Plata
C00601;Raimundo Tormo;M;1996-09-01;Chiclayo;2025-10-17;Bronce
C00602;Lola Cuenca Bastida;F;1972-09-15;Huancayo;2024-01-08;Plata
C00603;Reyna Zamora Andres;F;1965-07-25;Miraflores;2025-10-31;Bronce
C00604;Socorro Barco Ibañez;F;1958-04-02;Cusco;2021-10-10;Plata
C00605;Ofelia Flor Lledó;F;1975-09-07;Los Olivos;2023-10-24;Plata
C00606;Maximino Casals;M;1991-12-13;Surco;2022-09-19;Oro
C00607;Martirio del Elías;F;2006-06-23;Callao;2023-11-11;Oro
C00608;Felicia Ocaña-Cárdenas;F;2000-02-01;San Isidro;2022-10-19;Bronce
C00609;Elodia Amorós Pomares;F;1959-11-02;No Especificado;2025-09-23;Oro
C00610;Tiburcio Giralt Gomis;M;1991-10-08;Ate;2022-07-11;Plata
C00611;Loida Almagro;F;2001-06-28;Cusco;2026-04-14;Bronce
C00612;Juana Catalán Duran;F;1987-10-15;Los Olivos;2021-07-27;Bronce
C00613;María Fernanda Mayoral Llopis;F;1978-07-26;Los Olivos;2023-05-19;Plata
C00614;Jeremías Iniesta Gibert;M;1980-10-18;San Isidro;2024-11-09;Bronce
C00615;Gisela Marisol Calatayud Aguilera;F;1983-02-16;La Molina;2024-10-14;Plata
C00616;Lisandro Lumbreras Martín;M;1992-02-13;No Especificado;2023-11-24;Bronce
C00617;Emiliano Morcillo Lluch;M;1970-09-02;San Miguel;2025-01-09;Bronce
C00618;Cecilia Conesa Villar;F;1996-05-01;La Molina;2025-12-14;Bronce
C00619;Graciana Nadia Montenegro Chaves;F;1994-01-13;Arequipa;2024-01-10;Plata
C00620;Dora Riquelme Quiroga;F;1976-09-20;La Molina;2021-09-13;Bronce
C00621;Sabina Celestina Novoa Girón;F;1992-03-20;Miraflores;2024-09-01;Bronce
C00622;Yésica del Vendrell;F;1972-02-21;Comas;2022-05-13;Bronce
C00623;Cipriano Marin-Cabanillas;M;1981-01-04;Miraflores;2025-04-03;Bronce
C00624;Rico España-Narváez;M;1990-07-24;Chiclayo;2022-08-15;Oro
C00625;Ramón Melero Rivero;M;1997-05-07;Ate;2023-02-27;Oro
C00626;Luís Mariscal Silva;M;2000-10-16;Trujillo;2023-04-11;Plata
C00627;Marisa María Teresa Belda Sureda;F;2002-11-10;Cusco;2023-12-28;Bronce
C00628;Luisa Martín;F;1978-01-04;San Isidro;2025-10-23;Bronce
C00629;Bernardita Fonseca Noriega;F;1977-10-22;Comas;2024-04-30;Plata
C00630;Calixto del Escribano;M;1997-12-01;No Especificado;2023-05-12;Bronce
C00631;Estefanía Barco Acuña;F;1980-01-14;Surco;2022-07-23;Oro
C00632;Luis Cuadrado Tovar;M;1997-05-11;Cusco;2025-05-13;Oro
C00633;Marino Roura Román;M;1977-04-07;Surco;2026-11-04;Bronce
C00634;Adela Arellano;F;1984-04-14;San Miguel;2025-02-13;Plata
C00635;Victor Manuel Montserrat Farré;M;1957-06-18;Comas;2021-07-19;Plata
C00636;Coral Ocaña Miguel;F;1963-03-27;Los Olivos;2023-06-01;Bronce
C00637;Encarnación Carina Bas Arroyo;F;1972-01-14;Cusco;2022-12-16;Oro
C00638;María Zamora-Nebot;F;1979-01-30;Miraflores;2024-11-27;Oro
C00639;Francisco Javier Trillo Palomar;M;1995-07-15;Arequipa;2022-04-05;Bronce
C00640;Agapito Gracia;M;1968-12-03;Surco;2026-05-16;Bronce
C00641;Quique Almeida Vargas;M;1965-04-26;Cusco;2023-01-05;Plata
C00642;Godofredo Jaume Atienza;M;1987-05-31;Surco;2021-10-06;Bronce
C00643;Montserrat Aller Asensio;F;1992-05-24;No Especificado;2023-07-30;Bronce
C00644;Beatriz Iriarte;F;1981-03-13;Huancayo;2022-04-13;Bronce
C00645;Encarna Rivero Cabrero;F;1990-12-23;Cusco;2022-11-09;Plata
C00646;Odalis Bernardita Riquelme Calvo;F;1983-02-18;Cusco;2024-07-26;Oro
C00647;Aurora Camino Valenciano;F;1966-11-10;Arequipa;2022-07-05;Plata
C00648;Severo Zabala Franch;M;1975-02-21;Miraflores;2023-07-18;Bronce
C00649;Almudena Valderrama Galiano;F;1992-04-25;Chiclayo;2023-11-22;Plata
C00650;Abril Alberto Borrell;F;2003-09-08;Ate;2025-08-20;Bronce
C00651;Carlito de Vidal;M;1960-07-06;Surco;2025-02-01;Bronce
C00652;Milagros Guardia Saura;F;2007-12-09;Los Olivos;2022-12-25;Bronce
